period_dt,bloc,val,qty,uv,hs6,broad_group
2024-01-01,Intermediary,10517284.0,596273.5009999999,17.638355523701197,280461,Polysilicon
2024-02-01,Adversary,3596322.0,40088.0,89.7106864897226,280461,Polysilicon
2024-02-01,Intermediary,23903044.0,1822077.72,13.11856444850223,280461,Polysilicon
2024-03-01,Adversary,6039202.0,299741.696,20.148021048096027,280461,Polysilicon
2024-03-01,Intermediary,23735106.0,1865655.0,12.722130297402252,280461,Polysilicon
2024-04-01,Adversary,9353919.0,545892.524,17.135092694546593,280461,Polysilicon
2024-04-01,Intermediary,42753457.0,2712326.102,15.762653675188501,280461,Polysilicon
2024-05-01,Adversary,11577515.0,965034.0,11.997002178161598,280461,Polysilicon
2024-05-01,Intermediary,48475554.0,3452032.737,14.042611323010751,280461,Polysilicon
2024-06-01,Adversary,9869673.0,333359.0,29.606739281075356,280461,Polysilicon
2024-06-01,Intermediary,55384370.0,4378061.777,12.650431360050678,280461,Polysilicon
2024-07-01,Adversary,6884099.0,497717.198,13.831346450680615,280461,Polysilicon
2024-07-01,Intermediary,73860017.0,5998770.437,12.312526004401926,280461,Polysilicon
2024-08-01,Adversary,9818257.0,375388.771,26.154903285586023,280461,Polysilicon
2024-08-01,Intermediary,50796043.0,4275147.403,11.881705637647695,280461,Polysilicon
2024-09-01,Adversary,10929698.0,782620.0,13.965523497993917,280461,Polysilicon
2024-09-01,Intermediary,42069124.0,4147374.253,10.143556243946234,280461,Polysilicon
2024-10-01,Adversary,7436648.0,563092.0,13.206808123716906,280461,Polysilicon
2024-10-01,Intermediary,28793461.0,3134501.348,9.185978183857523,280461,Polysilicon
2024-11-01,Adversary,8033921.0,370489.0,21.68464110945264,280461,Polysilicon
2024-11-01,Intermediary,33196328.0,3678594.174,9.024188706280487,280461,Polysilicon
2024-12-01,Adversary,8844726.0,937708.765,9.432273996073823,280461,Polysilicon
2024-12-01,Intermediary,50669955.0,4932292.798,10.273103620398652,280461,Polysilicon
2018-01-01,Adversary,9114203.0,567534.0,16.059307459993587,280530,Rare Earths
2018-01-01,Intermediary,104901.0,18300.0,5.732295081967213,280530,Rare Earths
2018-02-01,Adversary,6468540.0,276166.0,23.422651593606744,280530,Rare Earths
2018-02-01,Intermediary,253423.0,43100.0,5.879883990719257,280530,Rare Earths
2018-03-01,Adversary,7449744.0,334313.0,22.283740087881714,280530,Rare Earths
2018-03-01,Intermediary,671392.0,46278.0,14.507800682829854,280530,Rare Earths
2018-04-01,Adversary,11037637.0,460206.0,23.984122327827105,280530,Rare Earths
2018-04-01,Intermediary,143358.0,11250.0,12.742933333333333,280530,Rare Earths
2018-05-01,Adversary,10525285.0,543601.0,19.362151651670988,280530,Rare Earths
2018-05-01,Intermediary,734865.0,20358.0,36.09711170055998,280530,Rare Earths
2018-06-01,Adversary,11378818.0,501253.0,22.7007479256982,280530,Rare Earths
2018-06-01,Intermediary,295319.0,34707.0,8.508917509436136,280530,Rare Earths
2018-07-01,Adversary,10559753.0,663102.0,15.924779294889776,280530,Rare Earths
2018-07-01,Intermediary,281439.0,35657.0,7.892952295481953,280530,Rare Earths
2018-08-01,Adversary,12715849.0,531782.0,23.91177023667593,280530,Rare Earths
2018-08-01,Intermediary,368808.0,48775.0,7.561414659149154,280530,Rare Earths
2018-09-01,Adversary,18926368.0,951850.0,19.88377160266849,280530,Rare Earths
2018-09-01,Intermediary,1094581.0,79127.0,13.833217485813945,280530,Rare Earths
2018-10-01,Adversary,13999830.0,475263.0,29.45701643090247,280530,Rare Earths
2018-10-01,Intermediary,344493.0,53357.0,6.456378731937702,280530,Rare Earths
2018-11-01,Adversary,18426092.0,777508.0,23.69890985044527,280530,Rare Earths
2018-11-01,Intermediary,100177.0,18150.0,5.5193939393939395,280530,Rare Earths
2018-12-01,Adversary,14550883.0,815120.0,17.851215771910883,280530,Rare Earths
2018-12-01,Intermediary,1145080.0,56407.0,20.30031733650079,280530,Rare Earths
2019-01-01,Adversary,12524673.0,577319.0,21.694544956947546,280530,Rare Earths
2019-01-01,Intermediary,252547.0,46050.0,5.484191096634094,280530,Rare Earths
2019-02-01,Adversary,9114127.0,538086.0,16.938048936415367,280530,Rare Earths
2019-02-01,Intermediary,231973.0,24386.0,9.51254818338391,280530,Rare Earths
2019-03-01,Adversary,10241308.0,607660.0,16.85368133495705,280530,Rare Earths
2019-03-01,Intermediary,88626.0,15000.0,5.9084,280530,Rare Earths
2019-04-01,Adversary,14969453.0,656788.0,22.791910022716614,280530,Rare Earths
2019-04-01,Intermediary,133015.0,26000.0,5.115961538461539,280530,Rare Earths
2019-05-01,Adversary,8676944.0,486694.0,17.8283356688186,280530,Rare Earths
2019-05-01,Intermediary,264394.0,18661.0,14.168265366271903,280530,Rare Earths
2019-06-01,Adversary,12304203.0,338314.0,36.36918070195144,280530,Rare Earths
2019-06-01,Intermediary,200396.0,37025.0,5.412451046590141,280530,Rare Earths
2019-07-01,Adversary,7240473.0,588910.0,12.294702076718005,280530,Rare Earths
2019-07-01,Intermediary,657031.0,100602.0,6.5309934196139245,280530,Rare Earths
2019-08-01,Adversary,11933514.0,641516.934,18.60202493111429,280530,Rare Earths
2019-08-01,Intermediary,1087028.0,45010.0,24.150810930904242,280530,Rare Earths
2019-09-01,Adversary,7762562.0,594876.0,13.04904215332271,280530,Rare Earths
2019-09-01,Intermediary,333981.0,48110.0,6.9420286842652255,280530,Rare Earths
2019-10-01,Adversary,5066983.0,470222.0,10.77572508304588,280530,Rare Earths
2019-10-01,Intermediary,301434.0,38645.0,7.800077629706301,280530,Rare Earths
2019-11-01,Adversary,6920495.0,550510.0,12.571061379448148,280530,Rare Earths
2019-11-01,Intermediary,259576.0,48000.0,5.4078333333333335,280530,Rare Earths
2019-12-01,Adversary,4810281.0,266549.0,18.046516775527202,280530,Rare Earths
2019-12-01,Intermediary,313446.0,52647.0,5.953729557239729,280530,Rare Earths
2020-01-01,Adversary,5033773.0,580863.0,8.666024518690294,280530,Rare Earths
2020-01-01,Intermediary,256962.0,57000.0,4.508105263157895,280530,Rare Earths
2020-02-01,Adversary,2648334.0,210139.0,12.60277245061602,280530,Rare Earths
2020-02-01,Intermediary,126000.0,22000.0,5.7272727272727275,280530,Rare Earths
2020-03-01,Adversary,11640010.0,683328.0,17.034293926196497,280530,Rare Earths
2020-03-01,Intermediary,996080.0,188271.0,5.290671425763925,280530,Rare Earths
2020-04-01,Adversary,8761553.0,793029.0,11.04821261265351,280530,Rare Earths
2020-04-01,Intermediary,78715.0,14500.0,5.4286206896551725,280530,Rare Earths
2020-05-01,Adversary,6248579.0,357875.0,17.460227733147047,280530,Rare Earths
2020-05-01,Intermediary,169502.0,10089.0,16.80067400138765,280530,Rare Earths
2020-06-01,Adversary,6443399.0,445722.0,14.45609370863453,280530,Rare Earths
2020-06-01,Intermediary,240408.0,27020.0,8.89740932642487,280530,Rare Earths
2020-07-01,Adversary,5350749.0,269368.0,19.864085563244334,280530,Rare Earths
2020-07-01,Intermediary,420404.0,42980.0,9.78138669148441,280530,Rare Earths
2020-08-01,Adversary,2954176.0,212427.0,13.906782094554835,280530,Rare Earths
2020-08-01,Intermediary,74514.0,18000.0,4.139666666666667,280530,Rare Earths
2020-09-01,Adversary,4946130.0,362333.0,13.650785327309409,280530,Rare Earths
2020-09-01,Intermediary,304229.0,46270.0,6.575081046034147,280530,Rare Earths
2020-10-01,Adversary,5154536.0,382028.0,13.492560754709078,280530,Rare Earths
2020-10-01,Intermediary,338983.0,60020.0,5.647834055314895,280530,Rare Earths
2020-11-01,Adversary,6848841.0,548376.0,12.489315724977024,280530,Rare Earths
2020-11-01,Intermediary,517717.0,90020.0,5.751133081537436,280530,Rare Earths
2020-12-01,Adversary,10059359.0,598396.194,16.810533056298148,280530,Rare Earths
2020-12-01,Intermediary,578027.0,137250.0,4.211489981785064,280530,Rare Earths
2021-01-01,Adversary,8476039.0,621108.0,13.646642773881515,280530,Rare Earths
2021-01-01,Intermediary,224731.0,28525.0,7.878387379491674,280530,Rare Earths
2021-02-01,Adversary,9916404.0,324245.0,30.583059106539807,280530,Rare Earths
2021-02-01,Intermediary,573291.0,91070.0,6.295058746019546,280530,Rare Earths
2021-03-01,Adversary,10027309.0,654382.0,15.323326436240606,280530,Rare Earths
2021-03-01,Intermediary,2552918.0,162316.0,15.72807363414574,280530,Rare Earths
2021-04-01,Adversary,9081047.0,728697.078,12.462032954659385,280530,Rare Earths
2021-04-01,Intermediary,5585042.0,142319.45799999998,39.24299655497564,280530,Rare Earths
2021-05-01,Adversary,8961244.0,532291.8,16.835209559869227,280530,Rare Earths
2021-05-01,Intermediary,1098968.0,147542.0,7.4485095769340255,280530,Rare Earths
2021-06-01,Adversary,11300315.0,624786.0,18.086696885013428,280530,Rare Earths
2021-06-01,Intermediary,687552.0,100040.0,6.872770891643342,280530,Rare Earths
2021-07-01,Adversary,20327794.0,898617.0,22.621199020272265,280530,Rare Earths
2021-07-01,Intermediary,791192.0,78130.0,10.126609496992193,280530,Rare Earths
2021-08-01,Adversary,10164999.0,824201.986,12.333140628952572,280530,Rare Earths
2021-08-01,Intermediary,532729.0,72043.0,7.3945976708354735,280530,Rare Earths
2021-09-01,Adversary,13650655.0,817835.0,16.691209106971456,280530,Rare Earths
2021-09-01,Intermediary,969097.0,144552.0,6.7041410703414686,280530,Rare Earths
2021-10-01,Adversary,9165873.0,711680.0,12.879205541816546,280530,Rare Earths
2021-10-01,Intermediary,3486007.0,153290.0,22.741255137321417,280530,Rare Earths
2021-11-01,Adversary,12693327.0,758958.0,16.724676464310278,280530,Rare Earths
2021-11-01,Intermediary,412579.0,23241.0,17.752205154683534,280530,Rare Earths
2021-12-01,Adversary,12848200.0,584545.105,21.97982651826329,280530,Rare Earths
2021-12-01,Intermediary,861570.0,56202.0,15.329881498879043,280530,Rare Earths
2022-01-01,Adversary,10418764.0,598605.0,17.405073462466902,280530,Rare Earths
2022-01-01,Intermediary,441125.0,45850.0,9.621046892039258,280530,Rare Earths
2022-02-01,Adversary,25909644.0,670123.39,38.663989925795605,280530,Rare Earths
2022-02-01,Intermediary,319619.0,59003.0,5.416995745979018,280530,Rare Earths
2022-03-01,Adversary,38875969.0,519252.148,74.86915393559431,280530,Rare Earths
2022-03-01,Intermediary,653956.0,78700.0,8.309479034307497,280530,Rare Earths
2022-04-01,Adversary,49836043.0,830684.0,59.993984475444336,280530,Rare Earths
2022-04-01,Intermediary,333779.0,71000.0,4.701112676056338,280530,Rare Earths
2022-05-01,Adversary,56451881.0,948634.0,59.50859973393322,280530,Rare Earths
2022-05-01,Intermediary,351666.0,87002.0,4.04204501045953,280530,Rare Earths
2022-06-01,Adversary,31687894.0,606193.0,52.27360593078442,280530,Rare Earths
2022-06-01,Intermediary,429406.0,28500.0,15.066877192982457,280530,Rare Earths
2022-07-01,Adversary,32102232.0,670900.0,47.849503651811,280530,Rare Earths
2022-07-01,Intermediary,686920.0,163351.0,4.205177807298394,280530,Rare Earths
2022-08-01,Adversary,28740146.0,458514.0,62.68106535460204,280530,Rare Earths
2022-08-01,Intermediary,702028.0,87106.0,8.059467774894955,280530,Rare Earths
2022-09-01,Adversary,27120397.0,628355.0,43.160947235241224,280530,Rare Earths
2022-09-01,Intermediary,517475.0,154000.0,3.360227272727273,280530,Rare Earths
2022-10-01,Adversary,35469467.0,588339.0,60.28746521988173,280530,Rare Earths
2022-10-01,Intermediary,552461.0,98100.0,5.6316106014271154,280530,Rare Earths
2022-11-01,Adversary,26929405.0,595415.0,45.22795865068902,280530,Rare Earths
2022-11-01,Intermediary,1454509.0,265800.0,5.4721933784800605,280530,Rare Earths
2022-12-01,Adversary,21971627.0,585241.0,37.54287037305999,280530,Rare Earths
2022-12-01,Intermediary,302183.0,70520.0,4.285068065796937,280530,Rare Earths
2023-01-01,Adversary,26737324.0,569533.235,46.946029409504085,280530,Rare Earths
2023-01-01,Intermediary,3396933.0,162556.068,20.896992907087295,280530,Rare Earths
2023-02-01,Adversary,18031443.0,267726.65599999996,67.35019691128552,280530,Rare Earths
2023-02-01,Intermediary,318277.0,96050.0,3.3136595523165018,280530,Rare Earths
2023-03-01,Adversary,20781272.0,536138.857,38.76098836835473,280530,Rare Earths
2023-03-01,Intermediary,871821.0,181600.0,4.800776431718061,280530,Rare Earths
2023-04-01,Adversary,28887778.0,723423.0,39.93207017194643,280530,Rare Earths
2023-04-01,Intermediary,569920.0,174310.0,3.26957719006368,280530,Rare Earths
2023-05-01,Adversary,26945440.0,787909.174,34.1986625986411,280530,Rare Earths
2023-05-01,Intermediary,1014390.0,117602.0,8.625618611928369,280530,Rare Earths
2023-06-01,Adversary,15032911.0,667443.0,22.52313830544331,280530,Rare Earths
2023-06-01,Intermediary,116300.0,41000.0,2.8365853658536584,280530,Rare Earths
2023-07-01,Adversary,16172791.0,840664.781,19.238097474194056,280530,Rare Earths
2023-07-01,Intermediary,1141871.0,51100.0,22.345812133072407,280530,Rare Earths
2023-08-01,Adversary,11758172.0,579260.052,20.298606747354295,280530,Rare Earths
2023-08-01,Intermediary,590806.0,154883.0,3.8145309685375413,280530,Rare Earths
2023-09-01,Adversary,18575859.0,803415.718,23.12110478276702,280530,Rare Earths
2023-09-01,Intermediary,474939.0,109325.0,4.344285387605763,280530,Rare Earths
2023-10-01,Adversary,10146353.0,577251.857,17.57699499267267,280530,Rare Earths
2023-10-01,Intermediary,560760.0,111300.0,5.038274932614555,280530,Rare Earths
2023-11-01,Adversary,15975153.0,716474.8,22.296880504380614,280530,Rare Earths
2023-11-01,Intermediary,441389.0,169207.0,2.6085741133641043,280530,Rare Earths
2023-12-01,Adversary,15007157.0,716339.571,20.949780812820684,280530,Rare Earths
2023-12-01,Intermediary,567835.0,139952.0,4.057355378987081,280530,Rare Earths
2024-01-01,Adversary,12283143.0,852539.391,14.407713156329688,280530,Rare Earths
2024-01-01,Intermediary,2845620.0,155500.0,18.299807073954984,280530,Rare Earths
2024-02-01,Adversary,8023986.0,501398.285,16.003217880970613,280530,Rare Earths
2024-02-01,Intermediary,193291.0,72000.0,2.684597222222222,280530,Rare Earths
2024-03-01,Adversary,9924543.0,930862.396,10.66166497072678,280530,Rare Earths
2024-03-01,Intermediary,311112.0,105488.012,2.9492640358034237,280530,Rare Earths
2024-04-01,Adversary,4019725.0,654401.88,6.142593905751005,280530,Rare Earths
2024-04-01,Intermediary,2730259.0,126000.0,21.66872222222222,280530,Rare Earths
2024-05-01,Adversary,7508850.0,973383.467,7.714174582338576,280530,Rare Earths
2024-05-01,Intermediary,2989974.0,146346.0,20.430855643475052,280530,Rare Earths
2024-06-01,Adversary,5166507.0,535673.067,9.644888493152484,280530,Rare Earths
2024-06-01,Intermediary,468840.0,135543.589,3.458961087418159,280530,Rare Earths
2024-07-01,Adversary,6218133.0,694637.367,8.951624682753355,280530,Rare Earths
2024-07-01,Intermediary,5681104.0,198800.0,28.576981891348087,280530,Rare Earths
2024-08-01,Adversary,3629564.0,497724.783,7.292311180735399,280530,Rare Earths
2024-08-01,Intermediary,2599658.0,101065.082,25.722613078174717,280530,Rare Earths
2024-09-01,Adversary,3163670.0,417156.373,7.5838946849794375,280530,Rare Earths
2024-09-01,Intermediary,157536.0,35421.0,4.447531125603455,280530,Rare Earths
2024-10-01,Adversary,6313529.0,581936.948,10.849163335818988,280530,Rare Earths
2024-10-01,Intermediary,2992782.0,88350.0,33.874159592529715,280530,Rare Earths
2024-11-01,Adversary,3732579.0,460276.795,8.109422505212326,280530,Rare Earths
2024-11-01,Intermediary,527448.0,152700.0,3.4541453831041258,280530,Rare Earths
2024-12-01,Adversary,3887682.0,291297.908,13.346069069606912,280530,Rare Earths
2024-12-01,Intermediary,232391.0,87715.0,2.6493872199737787,280530,Rare Earths
2017-01-01,Adversary,5926620.0,261339.895,22.677823452863944,282560,Gallium/Germanium
2017-01-01,Intermediary,722348.0,31852.615,22.67782409701684,282560,Gallium/Germanium
2017-02-01,Adversary,6008507.0,264950.779,22.677823491132294,282560,Gallium/Germanium
2017-02-01,Intermediary,588234.0,25938.732,22.67782403550027,282560,Gallium/Germanium
2017-03-01,Adversary,7152623.0,315401.65099999995,22.677823585647626,282560,Gallium/Germanium
2017-03-01,Intermediary,854169.0,37665.387,22.677823541279423,282560,Gallium/Germanium
2017-04-01,Adversary,5774920.0,254650.542,22.677823320713767,282560,Gallium/Germanium
2017-04-01,Intermediary,680943.0,30026.824,22.677823002526008,282560,Gallium/Germanium
2017-05-01,Adversary,5664400.0,249777.056,22.677823538764105,282560,Gallium/Germanium
2017-05-01,Intermediary,255812.0,11280.271,22.677823963626405,282560,Gallium/Germanium
2017-06-01,Adversary,5404017.0,238295.225,22.677823275728667,282560,Gallium/Germanium
2017-06-01,Intermediary,776479.0,34239.574,22.67782303599922,282560,Gallium/Germanium
2017-07-01,Adversary,8672868.0,382438.288,22.677823513319357,282560,Gallium/Germanium
2017-07-01,Intermediary,600850.0,26495.047,22.677823519241162,282560,Gallium/Germanium
2017-08-01,Adversary,5688148.0,250824.248,22.677823397680434,282560,Gallium/Germanium
2017-08-01,Intermediary,316357.0,13950.060000000001,22.67782360792713,282560,Gallium/Germanium
2017-09-01,Adversary,6409634.0,282638.85199999996,22.677823500358688,282560,Gallium/Germanium
2017-09-01,Intermediary,836466.0,36884.756,22.67782386848377,282560,Gallium/Germanium
2017-10-01,Adversary,7813596.0,344547.882,22.677823339514827,282560,Gallium/Germanium
2017-10-01,Intermediary,208630.0,9199.736,22.67782466801221,282560,Gallium/Germanium
2017-11-01,Adversary,5855210.0,258191.004,22.67782343028497,282560,Gallium/Germanium
2017-11-01,Intermediary,395010.0,17418.339,22.677822495015167,282560,Gallium/Germanium
2017-12-01,Adversary,6266657.0,276334.148,22.67782337201409,282560,Gallium/Germanium
2017-12-01,Intermediary,173495.0,7650.427,22.67781915963645,282560,Gallium/Germanium
2018-01-01,Adversary,7604140.0,1124480.0,6.762361269208879,282560,Gallium/Germanium
2018-01-01,Intermediary,339442.0,67000.0,5.066298507462687,282560,Gallium/Germanium
2018-02-01,Adversary,10214924.0,1678256.0,6.086630406803253,282560,Gallium/Germanium
2018-02-01,Intermediary,183608.0,20000.0,9.1804,282560,Gallium/Germanium
2018-03-01,Adversary,9331354.0,1356390.0,6.879550866638652,282560,Gallium/Germanium
2018-03-01,Intermediary,178168.0,29200.0,6.101643835616438,282560,Gallium/Germanium
2018-04-01,Adversary,9175904.0,1280467.0,7.166060507611676,282560,Gallium/Germanium
2018-04-01,Intermediary,909284.0,64550.0,14.086506584043377,282560,Gallium/Germanium
2018-05-01,Adversary,10000835.0,1570889.0,6.366353701630096,282560,Gallium/Germanium
2018-05-01,Intermediary,114700.0,12000.0,9.558333333333334,282560,Gallium/Germanium
2018-06-01,Adversary,6901162.0,799110.0,8.63606011688003,282560,Gallium/Germanium
2018-06-01,Intermediary,10800.0,400.0,27.0,282560,Gallium/Germanium
2018-07-01,Adversary,13144171.0,1880818.0,6.988539560978255,282560,Gallium/Germanium
2018-07-01,Intermediary,999897.0,60850.0,16.432161051766638,282560,Gallium/Germanium
2018-08-01,Adversary,9732523.0,1138941.0,8.54523895443223,282560,Gallium/Germanium
2018-08-01,Intermediary,386750.0,23290.0,16.605839416058394,282560,Gallium/Germanium
2018-09-01,Adversary,12668767.0,1491931.0,8.491523401551412,282560,Gallium/Germanium
2018-09-01,Intermediary,1192406.0,177050.0,6.734854560858515,282560,Gallium/Germanium
2018-10-01,Adversary,11066577.0,1199393.0,9.226814730451153,282560,Gallium/Germanium
2018-10-01,Intermediary,659572.0,84200.0,7.833396674584323,282560,Gallium/Germanium
2018-11-01,Adversary,8384081.0,809444.0,10.357827101071846,282560,Gallium/Germanium
2018-11-01,Intermediary,33660.0,3050.0,11.036065573770491,282560,Gallium/Germanium
2018-12-01,Adversary,10718451.0,1181034.0,9.075480468809534,282560,Gallium/Germanium
2018-12-01,Intermediary,118000.0,20000.0,5.9,282560,Gallium/Germanium
2019-01-01,Adversary,12571896.0,1634908.0,7.689665718193317,282560,Gallium/Germanium
2019-01-01,Intermediary,623484.0,96850.0,6.437625193598348,282560,Gallium/Germanium
2019-02-01,Adversary,8136211.0,1143847.0,7.113023857211672,282560,Gallium/Germanium
2019-02-01,Intermediary,391161.0,61650.0,6.344866180048662,282560,Gallium/Germanium
2019-03-01,Adversary,9875253.0,1213571.0,8.137350843090351,282560,Gallium/Germanium
2019-03-01,Intermediary,1194859.0,209361.0,5.707170867544576,282560,Gallium/Germanium
2019-04-01,Adversary,9237539.0,1292292.0,7.148182454120276,282560,Gallium/Germanium
2019-04-01,Intermediary,1400934.0,212360.0,6.5969768317950646,282560,Gallium/Germanium
2019-05-01,Adversary,10946797.0,1342785.0,8.152308076125367,282560,Gallium/Germanium
2019-05-01,Intermediary,635652.0,118010.0,5.386424879247522,282560,Gallium/Germanium
2019-06-01,Adversary,8516747.0,1073519.0,7.9334851083213245,282560,Gallium/Germanium
2019-06-01,Intermediary,316786.0,53800.0,5.8882156133829,282560,Gallium/Germanium
2019-07-01,Adversary,8514520.0,1155728.0,7.367235197209032,282560,Gallium/Germanium
2019-07-01,Intermediary,311850.0,57040.0,5.467215988779803,282560,Gallium/Germanium
2019-08-01,Adversary,7870961.0,1151170.0,6.837357644830911,282560,Gallium/Germanium
2019-08-01,Intermediary,320560.0,41190.0,7.782471473658655,282560,Gallium/Germanium
2019-09-01,Adversary,8570761.0,1237449.0,6.926152916200991,282560,Gallium/Germanium
2019-09-01,Intermediary,19733.0,3075.0,6.417235772357723,282560,Gallium/Germanium
2019-10-01,Adversary,7247201.0,1034738.0,7.003899537854027,282560,Gallium/Germanium
2019-10-01,Intermediary,314391.0,52000.0,6.045980769230769,282560,Gallium/Germanium
2019-11-01,Adversary,6069707.0,869888.0,6.977572974911713,282560,Gallium/Germanium
2019-11-01,Intermediary,302649.0,51100.0,5.922681017612525,282560,Gallium/Germanium
2019-12-01,Adversary,9855028.0,1713492.0,5.751429245073803,282560,Gallium/Germanium
2019-12-01,Intermediary,535890.0,79000.0,6.783417721518988,282560,Gallium/Germanium
2020-01-01,Adversary,9641754.0,1679491.0,5.740878635253181,282560,Gallium/Germanium
2020-01-01,Intermediary,1752680.0,312332.0,5.6115927922851325,282560,Gallium/Germanium
2020-02-01,Adversary,6665135.0,1090613.0,6.111365809870229,282560,Gallium/Germanium
2020-02-01,Intermediary,289209.0,48704.0,5.938095433639948,282560,Gallium/Germanium
2020-03-01,Adversary,14076323.0,2593219.0,5.428127358314126,282560,Gallium/Germanium
2020-03-01,Intermediary,1147648.0,226000.0,5.078088495575221,282560,Gallium/Germanium
2020-04-01,Adversary,10490185.0,1752495.0,5.985857306297593,282560,Gallium/Germanium
2020-04-01,Intermediary,568099.0,66452.0,8.549012821284537,282560,Gallium/Germanium
2020-05-01,Adversary,9338980.0,1382959.0,6.752897229780492,282560,Gallium/Germanium
2020-05-01,Intermediary,730851.0,105000.0,6.960485714285714,282560,Gallium/Germanium
2020-06-01,Adversary,7371579.0,1018291.0,7.239167389282631,282560,Gallium/Germanium
2020-06-01,Intermediary,293276.0,48000.0,6.109916666666667,282560,Gallium/Germanium
2020-07-01,Adversary,5733425.0,862638.0,6.6463858536257385,282560,Gallium/Germanium
2020-07-01,Intermediary,494240.0,95750.0,5.16177545691906,282560,Gallium/Germanium
2020-08-01,Adversary,8288146.0,1391523.0,5.956168888333143,282560,Gallium/Germanium
2020-08-01,Intermediary,141159.0,28236.0,4.999256268593285,282560,Gallium/Germanium
2020-09-01,Adversary,5781972.0,905010.0,6.388848742002851,282560,Gallium/Germanium
2020-09-01,Intermediary,671868.0,113075.0,5.941790846783109,282560,Gallium/Germanium
2020-10-01,Adversary,6444241.0,995021.0,6.476487430918543,282560,Gallium/Germanium
2020-10-01,Intermediary,758111.0,150900.0,5.023929754804506,282560,Gallium/Germanium
2020-11-01,Adversary,8346128.0,1367236.0,6.104379931482202,282560,Gallium/Germanium
2020-11-01,Intermediary,465674.0,73750.0,6.314223728813559,282560,Gallium/Germanium
2020-12-01,Adversary,7695936.0,1277961.0,6.022042926192583,282560,Gallium/Germanium
2020-12-01,Intermediary,812251.0,47500.0,17.10002105263158,282560,Gallium/Germanium
2021-01-01,Adversary,10545481.0,2006443.0,5.255808911591308,282560,Gallium/Germanium
2021-01-01,Intermediary,334962.0,72250.0,4.636152249134948,282560,Gallium/Germanium
2021-02-01,Adversary,7846538.0,1413173.0,5.552425640738961,282560,Gallium/Germanium
2021-02-01,Intermediary,273370.0,51815.0,5.275885361381839,282560,Gallium/Germanium
2021-03-01,Adversary,10664983.0,2025860.0,5.264422516857039,282560,Gallium/Germanium
2021-03-01,Intermediary,901019.0,116150.0,7.75737408523461,282560,Gallium/Germanium
2021-04-01,Adversary,7486809.0,1270999.0,5.890491652629152,282560,Gallium/Germanium
2021-04-01,Intermediary,822660.0,166500.0,4.940900900900901,282560,Gallium/Germanium
2021-05-01,Adversary,10686192.0,1884816.0,5.669620801181654,282560,Gallium/Germanium
2021-05-01,Intermediary,618829.0,127201.0,4.86496961501875,282560,Gallium/Germanium
2021-06-01,Adversary,9499065.0,1541730.0,6.161302562705532,282560,Gallium/Germanium
2021-06-01,Intermediary,615695.0,111050.0,5.544304367402071,282560,Gallium/Germanium
2021-07-01,Adversary,11213769.0,1798513.0,6.235022488022049,282560,Gallium/Germanium
2021-07-01,Intermediary,754835.0,146148.0,5.164867121000629,282560,Gallium/Germanium
2021-08-01,Adversary,11480434.0,1732009.0,6.628391653853993,282560,Gallium/Germanium
2021-08-01,Intermediary,399229.0,74967.0,5.325396507796764,282560,Gallium/Germanium
2021-09-01,Adversary,15747322.0,2037174.0,7.729983791271634,282560,Gallium/Germanium
2021-09-01,Intermediary,742089.0,128000.0,5.7975703125,282560,Gallium/Germanium
2021-10-01,Adversary,12037340.0,1707787.0,7.048501950184654,282560,Gallium/Germanium
2021-10-01,Intermediary,608497.0,102501.0,5.936498180505556,282560,Gallium/Germanium
2021-11-01,Adversary,11851319.0,1402810.0,8.448270970409393,282560,Gallium/Germanium
2021-11-01,Intermediary,1195192.0,148635.0,8.041120866552292,282560,Gallium/Germanium
2021-12-01,Adversary,9922180.0,1320107.0,7.516193763081326,282560,Gallium/Germanium
2021-12-01,Intermediary,3388986.0,119800.0,28.288697829716195,282560,Gallium/Germanium
2022-01-01,Adversary,13836373.0,1429440.0,9.679575917841952,282560,Gallium/Germanium
2022-01-01,Intermediary,1924146.0,245539.0,7.83641702540126,282560,Gallium/Germanium
2022-02-01,Adversary,9409224.0,1176389.0,7.998395088699401,282560,Gallium/Germanium
2022-02-01,Intermediary,779759.0,89500.0,8.712391061452514,282560,Gallium/Germanium
2022-03-01,Adversary,13007567.0,1500026.0,8.671561026275544,282560,Gallium/Germanium
2022-03-01,Intermediary,1232149.0,165000.0,7.467569696969697,282560,Gallium/Germanium
2022-04-01,Adversary,10900968.0,1209712.0,9.011209279564062,282560,Gallium/Germanium
2022-04-01,Intermediary,1031874.0,104761.0,9.849791430016895,282560,Gallium/Germanium
2022-05-01,Adversary,14074157.0,1610219.0,8.7405234940092,282560,Gallium/Germanium
2022-05-01,Intermediary,963133.0,88200.0,10.919875283446713,282560,Gallium/Germanium
2022-06-01,Adversary,12731432.0,1380536.0,9.222093447762319,282560,Gallium/Germanium
2022-06-01,Intermediary,1763912.0,155235.0,11.362849872773538,282560,Gallium/Germanium
2022-07-01,Adversary,15935474.0,1901772.0,8.379276800794207,282560,Gallium/Germanium
2022-07-01,Intermediary,1236596.0,125000.0,9.892768,282560,Gallium/Germanium
2022-08-01,Adversary,18122138.0,2175401.0,8.330481598565045,282560,Gallium/Germanium
2022-08-01,Intermediary,1005445.0,106800.0,9.414279026217228,282560,Gallium/Germanium
