partner_name,subgroup,mean_pre,sem_pre,mean_post,sem_post,abs_change,pct_change,se_diff,broad_group
Vietnam,Wrought Ga/Ge,271.7120112781955,173.8970112781955,340.0909200534498,29.44678486458298,68.37890877525427,25.165949953255375,176.3725706291936,Gallium/Germanium
Australia,Artificial Graphite,0.9562703983728976,0.11694663490433933,0.7912488773672799,0.02754613730668853,-0.16502152100561773,-17.25678440809245,0.12014701451125523,Graphite
Australia,Natural Graphite,1.7576764858380842,0.29484948585701487,0.7215833333333332,0.15200381665529902,-1.036093152504751,-58.94674935079009,0.3317248552459158,Graphite
Belgium,Artificial Graphite,1.2270575471230323,0.6435813142765358,1.2361081249649817,0.29757255588712167,0.009050577841949403,0.7375838128512759,0.7090460733288826,Graphite
Belgium,Natural Graphite,0.9226037308366065,0.2186677514776655,1.1244838709677418,0.2767598095743483,0.2018801401311353,21.881565550149325,0.35272025421277925,Graphite
Brazil,Artificial Graphite,2.3111526706991334,1.0931366298456364,1.357254546434086,0.13111889082139297,-0.9538981242650475,-41.27369586434501,1.100972231729987,Graphite
Canada,Artificial Graphite,5.68388914401769,1.6789153296496893,10.933125044527271,2.9667631500082057,5.249235900509581,92.35289020431402,3.4088766877637764,Graphite
Canada,Natural Graphite,0.4505878976979565,0.01811333730751387,0.4673095738076262,0.02618406211588179,0.016721676109669736,3.711079723867509,0.03183862587022451,Graphite
Czech Republic,Artificial Graphite,1.3928437687645945,0.24550625137843812,1.9848659335416716,0.03970732488810561,0.5920221647770771,42.50456354499693,0.24869658444711787,Graphite
Czech Republic,Natural Graphite,0.8,0.0,0.8186333333333334,0.018633333333333293,0.01863333333333339,2.3291666666666737,0.018633333333333293,Graphite
Egypt,Artificial Graphite,1.3989651137761379,0.6153833777255665,0.9464626220390661,0.3585235109143564,-0.4525024917370718,-32.345516502242184,0.7122048928919851,Graphite
Egypt,Natural Graphite,1.0415185185185183,0.1553507955708606,1.0513333333333335,0.6513333333333334,0.009814814814815165,0.9423562462217187,0.6696035997480977,Graphite
